NAME,ORIGIN,POPULARITY,sex
Selia,Welsh,8872,girl
Selma,German,3028,girl
Selinde,Latin,NA,girl
Selima,Arabic,11480,girl
Selina,Greek,1870,girl
Selenna,Greek,11847,girl
Selimah,Arabic,NA,girl
Selinda,Latin,12335,girl
Selodonia,Greek,NA,girl
Seline,Latin,7069,girl
Sema,NA,NA,girl
Selmah,Hebrew,NA,girl
Semanntha,British,NA,girl
Selissa,NA,NA,girl
Selyna,Greek,10668,girl
Sellma,German,NA,girl
Selyne,Greek,NA,girl
Semelle,Greek,NA,girl
Semara,Hebrew,12503,girl
Semantha,British,8073,girl
Semira,Hebrew,6108,girl
Semele,Greek,NA,girl
Semiramis,Hebrew,NA,girl
Senalda,Spanish,NA,girl
Senaida,NA,NA,girl
Senneca,Native American,10287,girl
Seneka,Native American,9719,girl
Sena,Greek,4019,girl
Senecca,Native American,8079,girl
Sepharina,Spanish,NA,girl
Senoma,NA,NA,girl
Senga,Scottish,5595,girl
Seonald,Irish,NA,girl
Sephira,Greek,9256,girl
Seona,NA,NA,girl
Sera,Hebrew,6108,girl
Septima,Latin,NA,girl
Serafina,Hebrew,2688,girl
Serafima,NA,NA,girl
Serach,Hebrew,11944,girl
September,NA,NA,girl
Serah,Hebrew,5221,girl
Sequoyia,Native American,11948,girl
Seraphine,Hebrew,4730,girl
Serafine,Hebrew,5959,girl
Seraphe,Hebrew,NA,girl
Seraphina,Hebrew,1913,girl
Serefina,NA,NA,girl
Seraphin,NA,NA,girl
Sereena,Latin,10178,girl
Serena,Latin,838,girl
Serendipity,NA,NA,girl
Serenah,Latin,10873,girl
Serhilda,German,NA,girl
Serene,Latin,3389,girl
Serhilde,German,NA,girl
Serenna,Latin,11480,girl
Serenity,French,181,girl
Serina,Latin,3949,girl
Serinah,Latin,11480,girl
Serilda,German,NA,girl
Serofina,Hebrew,NA,girl
Serophine,Hebrew,NA,girl
Serinna,Latin,NA,girl
Sesheta,Egyptian,NA,girl
Seryna,Latin,11480,girl
Sesame,NA,NA,girl
Sessamee,NA,NA,girl
Serita,Hebrew,12106,girl
Sesamey,NA,NA,girl
