NAME,ORIGIN,POPULARITY,sex
Enrichetta,German,NA,girl
Enya,Irish,4936,girl
Eolantha,Spanish,NA,girl
Ercilia,Spanish,10584,girl
Enricka,Italian,NA,girl
Erda,British,5315,girl
Enriqueta,Italian,12106,girl
Erena,Greek,11480,girl
Ephrata,Hebrew,9697,girl
Eppie,Hebrew,8257,girl
Eraca,Norse,NA,girl
Epiphania,NA,NA,girl
Erene,Greek,11696,girl
Erianthe,NA,NA,girl
Ephigenie,Greek,NA,girl
Erga,Hebrew,NA,girl
Eriko,Japanese,11283,girl
Ericka,Norse,3389,girl
Erinn,Gaelic,7979,girl
Eriss,Greek,10873,girl
Erikka,Norse,9277,girl
Erina,Gaelic,5296,girl
Enyd,Welsh,NA,girl
Erinne,Gaelic,12503,girl
Erla,NA,NA,girl
Erike,Norse,9660,girl
Erinna,Gaelic,NA,girl
Erica,Norse,1408,girl
Emmy,NA,NA,girl
Ephie,Greek,NA,girl
Erisha,Irish,11480,girl
Erlina,British,NA,girl
Erika,Norse,1310,girl
Erlinda,Hebrew,10367,girl
Erletta,British,NA,girl
Ermelinda,NA,NA,girl
Erlette,British,NA,girl
Ermentraud,NA,NA,girl
Ermenegilda,Italian,NA,girl
Erline,British,12272,girl
Erminne,French,NA,girl
Erminie,German,5632,girl
Erna,Norse,10778,girl
Ermine,French,6432,girl
Ernaline,Norse,NA,girl
Erma,German,8238,girl
Ernestina,German,8872,girl
Ermyne,German,NA,girl
Ernesha,German,11424,girl
Eris,Greek,3125,girl
Ermanna,German,NA,girl
Ernesztina,NA,NA,girl
Eroica,Italian,NA,girl
Ermengard,German,NA,girl
Erlinia,British,NA,girl
Ernestine,German,8238,girl
Ernestyna,German,NA,girl
Ermina,German,11696,girl
Ernesta,German,9725,girl
Ernalynn,Norse,NA,girl
Eroique,Italian,NA,girl
Erricka,Norse,10107,girl
Erminia,German,10557,girl
Ermintrude,German,NA,girl
Erlene,British,9401,girl
Ersila,Spanish,NA,girl
Eroiqua,Italian,NA,girl
Erpidia,NA,NA,girl
Ervette,British,NA,girl
Erwina,British,NA,girl
Ersilia,Spanish,7019,girl
Ervina,British,8428,girl
Ertha,British,8073,girl
Erzilia,Spanish,NA,girl
Eryka,Norse,11480,girl
Eryca,Norse,12167,girl
Eryn,Gaelic,2741,girl
Erycka,Norse,12090,girl
Erys,Greek,NA,girl
Erynn,Gaelic,5141,girl
Esmae,French,3304,girl
Eshe,African,12090,girl
Esmiralda,Spanish,NA,girl
Esma,French,5062,girl
Esmaralda,Spanish,11307,girl
Esabeau,Hebrew,NA,girl
Esmarelda,Spanish,NA,girl
Esperance,Spanish,5796,girl
