NAME,ORIGIN,POPULARITY,sex
Jery,German,11948,girl
Jesenia,Spanish,5384,girl
Jesirae,Hebrew,NA,girl
Jesica,Hebrew,9723,girl
Jescie,NA,NA,girl
Jesi,NA,NA,girl
Jeslyn,Hebrew,4019,girl
Jessabell,Hebrew,10258,girl
Jesenya,Spanish,11847,girl
Jesika,Hebrew,11480,girl
Jesey,NA,NA,girl
Jesicca,Hebrew,11515,girl
Jessaka,Hebrew,NA,girl
Jessah,Hebrew,7979,girl
Jesreel,Hebrew,NA,girl
Jessaca,Hebrew,11455,girl
Jessalin,Hebrew,11363,girl
Jessalyn,Hebrew,2942,girl
Jessalynn,Hebrew,4425,girl
Jessamy,Persian,11710,girl
Jessamae,Hebrew,10778,girl
Jessana,Hebrew,NA,girl
Jessandra,Hebrew,NA,girl
Jessca,Hebrew,11938,girl
Jessee,NA,NA,girl
Jesscia,Hebrew,12211,girl
Jesseca,Hebrew,9425,girl
Jesselyn,Hebrew,9266,girl
Jessette,NA,NA,girl
Jessenia,Spanish,4282,girl
Jessica,Hebrew,491,girl
Jessia,Hebrew,6339,girl
Jessicalynn,NA,NA,girl
Jessika,Hebrew,7069,girl
Jessi,Hebrew,3389,girl
Jessicca,NA,NA,girl
Jesslyn,Hebrew,3081,girl
Jessicia,Hebrew,12090,girl
Jessiqua,Hebrew,12090,girl
Jessilynn,NA,NA,girl
Jessina,Hebrew,11710,girl
Jessiya,Hebrew,NA,girl
Jessimine,Persian,NA,girl
Jessilyn,Hebrew,9256,girl
Jessyca,Hebrew,10959,girl
Jessicka,Hebrew,11127,girl
Jessye,Hebrew,11847,girl
Jestine,Welsh,11451,girl
Jestina,Welsh,10873,girl
Jesusa,Spanish,12223,girl
Jessyka,Hebrew,10367,girl
Jesstina,Welsh,11142,girl
Jesslynn,Hebrew,5474,girl
Jesyka,Hebrew,11710,girl
Jethra,Hebrew,NA,girl
Jesusita,NA,NA,girl
Jetzabel,Hebrew,8872,girl
Jetta,Danish,5660,girl
Jettie,NA,NA,girl
Jeweldene,NA,NA,girl
Jewelisa,French,11710,girl
Jewella,French,NA,girl
Jewelene,French,7750,girl
Jeweliza,NA,NA,girl
Jewelle,French,11599,girl
Jewellee,NA,NA,girl
Jey,Latin,11480,girl
Jewelyn,French,12043,girl
Jezibel,Hebrew,NA,girl
Jezabella,Hebrew,11480,girl
Jeyla,Latin,10778,girl
Jezabel,Hebrew,6108,girl
